"Step","Name: math-bootstrap-SFT-easy-Qwen3-1.7B - rollout/avg_response_length","Name: math-bootstrap-SFT-easy-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-bootstrap-SFT-easy-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-bootstrap-GRPO-easy-Qwen3-1.7B - rollout/avg_response_length","Name: math-bootstrap-GRPO-easy-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-bootstrap-GRPO-easy-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-PosNeg-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-PosNeg-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-PosNeg-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-SFT-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-SFT-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-SFT-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-Reinforce-Baseline-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-Reinforce-Baseline-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-Reinforce-Baseline-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-GRPO-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-GRPO-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-GRPO-Qwen3-1.7B - rollout/avg_response_length__MAX"
"92","3194.565185546875","3194.565185546875","3194.565185546875","3586.98291015625","3586.98291015625","3586.98291015625","3339.4375","3339.4375","3339.4375","3427.072998046875","3427.072998046875","3427.072998046875","3442.947998046875","3442.947998046875","3442.947998046875","3470.053466796875","3470.053466796875","3470.053466796875"
"93","3422.22509765625","3422.22509765625","3422.22509765625","3605.625","3605.625","3605.625","3105.9375","3105.9375","3105.9375","3100.79345703125","3100.79345703125","3100.79345703125","2813.635498046875","2813.635498046875","2813.635498046875","2579.987548828125","2579.987548828125","2579.987548828125"
"94","3259.59619140625","3259.59619140625","3259.59619140625","3451.40625","3451.40625","3451.40625","3090.548583984375","3090.548583984375","3090.548583984375","2955.521728515625","2955.521728515625","2955.521728515625","2922.46533203125","2922.46533203125","2922.46533203125","3343.884033203125","3343.884033203125","3343.884033203125"
"95","3141.111083984375","3141.111083984375","3141.111083984375","3438.77783203125","3438.77783203125","3438.77783203125","3552.166748046875","3552.166748046875","3552.166748046875","3045.185791015625","3045.185791015625","3045.185791015625","2978.494384765625","2978.494384765625","2978.494384765625","3655.515625","3655.515625","3655.515625"
"96","3330.489990234375","3330.489990234375","3330.489990234375","3679.255126953125","3679.255126953125","3679.255126953125","3203.701416015625","3203.701416015625","3203.701416015625","3078.5","3078.5","3078.5","3081.75","3081.75","3081.75","3212.3681640625","3212.3681640625","3212.3681640625"
"97","3028.76318359375","3028.76318359375","3028.76318359375","3409.143798828125","3409.143798828125","3409.143798828125","3154.134033203125","3154.134033203125","3154.134033203125","2805.050048828125","2805.050048828125","2805.050048828125","2983.791748046875","2983.791748046875","2983.791748046875","3287.83935546875","3287.83935546875","3287.83935546875"
"98","2983.375","2983.375","2983.375","3285.213623046875","3285.213623046875","3285.213623046875","3443.326416015625","3443.326416015625","3443.326416015625","3258.4375","3258.4375","3258.4375","3207.583251953125","3207.583251953125","3207.583251953125","3240.22216796875","3240.22216796875","3240.22216796875"
"99","3185.363525390625","3185.363525390625","3185.363525390625","3571.737548828125","3571.737548828125","3571.737548828125","3317.6875","3317.6875","3317.6875","2669.230712890625","2669.230712890625","2669.230712890625","3251.020751953125","3251.020751953125","3251.020751953125","3277.541748046875","3277.541748046875","3277.541748046875"
"100","2907.159912109375","2907.159912109375","2907.159912109375","3127.048583984375","3127.048583984375","3127.048583984375","3160.453125","3160.453125","3160.453125","2871.708251953125","2871.708251953125","2871.708251953125","3089.08935546875","3089.08935546875","3089.08935546875","3049.763916015625","3049.763916015625","3049.763916015625"
"101","3378.90625","3378.90625","3378.90625","3815.645751953125","3815.645751953125","3815.645751953125","3162.8125","3162.8125","3162.8125","2961.5693359375","2961.5693359375","2961.5693359375","3162.34375","3162.34375","3162.34375","3148.572998046875","3148.572998046875","3148.572998046875"
"102","3147.75","3147.75","3147.75","3347.017822265625","3347.017822265625","3347.017822265625","2683.453125","2683.453125","2683.453125","3165.388916015625","3165.388916015625","3165.388916015625","3097.729248046875","3097.729248046875","3097.729248046875","3065.229248046875","3065.229248046875","3065.229248046875"
"103","3361.605224609375","3361.605224609375","3361.605224609375","3602.515625","3602.515625","3602.515625","3840.262451171875","3840.262451171875","3840.262451171875","3828.5625","3828.5625","3828.5625","3760.987548828125","3760.987548828125","3760.987548828125","3916.637451171875","3916.637451171875","3916.637451171875"
"104","3482.9306640625","3482.9306640625","3482.9306640625","3683.642822265625","3683.642822265625","3683.642822265625","3811.145751953125","3811.145751953125","3811.145751953125","2957.982177734375","2957.982177734375","2957.982177734375","3279.75","3279.75","3279.75","3822.625","3822.625","3822.625"
"105","3538.14990234375","3538.14990234375","3538.14990234375","3849.27490234375","3849.27490234375","3849.27490234375","3138.9375","3138.9375","3138.9375","3408.355224609375","3408.355224609375","3408.355224609375","3583.9375","3583.9375","3583.9375","3068.8984375","3068.8984375","3068.8984375"
"106","2688.9736328125","2688.9736328125","2688.9736328125","3100.7734375","3100.7734375","3100.7734375","3161.15283203125","3161.15283203125","3161.15283203125","3019.865478515625","3019.865478515625","3019.865478515625","3068.854248046875","3068.854248046875","3068.854248046875","3220.234375","3220.234375","3220.234375"
"107","2880.826171875","2880.826171875","2880.826171875","3081.1806640625","3081.1806640625","3081.1806640625","2377.78125","2377.78125","2377.78125","2482.6806640625","2482.6806640625","2482.6806640625","2273.765625","2273.765625","2273.765625","2691.35009765625","2691.35009765625","2691.35009765625"
"108","3330.8056640625","3330.8056640625","3330.8056640625","3608.09716796875","3608.09716796875","3608.09716796875","3271.696533203125","3271.696533203125","3271.696533203125","2796.83740234375","2796.83740234375","2796.83740234375","3191.365966796875","3191.365966796875","3191.365966796875","2985.9296875","2985.9296875","2985.9296875"
"109","2838.02783203125","2838.02783203125","2838.02783203125","3257.730712890625","3257.730712890625","3257.730712890625","3142.767822265625","3142.767822265625","3142.767822265625","3265.416748046875","3265.416748046875","3265.416748046875","3049.4140625","3049.4140625","3049.4140625","3032.40966796875","3032.40966796875","3032.40966796875"
"110","3259.40625","3259.40625","3259.40625","3506.42041015625","3506.42041015625","3506.42041015625","3214.2265625","3214.2265625","3214.2265625","2488.2666015625","2488.2666015625","2488.2666015625","3152.298583984375","3152.298583984375","3152.298583984375","3026.6484375","3026.6484375","3026.6484375"
"111","3318.71044921875","3318.71044921875","3318.71044921875","3567.734375","3567.734375","3567.734375","3418.5","3418.5","3418.5","3201.02490234375","3201.02490234375","3201.02490234375","3336.5625","3336.5625","3336.5625","3391.16259765625","3391.16259765625","3391.16259765625"
"112","3297.9091796875","3297.9091796875","3297.9091796875","3498.6875","3498.6875","3498.6875","3026.84375","3026.84375","3026.84375","3349.138916015625","3349.138916015625","3349.138916015625","3655.637451171875","3655.637451171875","3655.637451171875","3285.232177734375","3285.232177734375","3285.232177734375"
"113","3293.933349609375","3293.933349609375","3293.933349609375","3589.97216796875","3589.97216796875","3589.97216796875","3007.071533203125","3007.071533203125","3007.071533203125","2919.854248046875","2919.854248046875","2919.854248046875","2769.46875","2769.46875","2769.46875","3211.333251953125","3211.333251953125","3211.333251953125"
"114","3254.0166015625","3254.0166015625","3254.0166015625","3564.990966796875","3564.990966796875","3564.990966796875","2636.2734375","2636.2734375","2636.2734375","2427.7236328125","2427.7236328125","2427.7236328125","2490.1181640625","2490.1181640625","2490.1181640625","2552.22314453125","2552.22314453125","2552.22314453125"
"115","3208.769287109375","3208.769287109375","3208.769287109375","3656.41064453125","3656.41064453125","3656.41064453125","2948.458251953125","2948.458251953125","2948.458251953125","2587.06005859375","2587.06005859375","2587.06005859375","3767.125","3767.125","3767.125","2988.071533203125","2988.071533203125","2988.071533203125"
"116","2582.071533203125","2582.071533203125","2582.071533203125","2442.706787109375","2442.706787109375","2442.706787109375","3039.425048828125","3039.425048828125","3039.425048828125","2737.605224609375","2737.605224609375","2737.605224609375","2567.357177734375","2567.357177734375","2567.357177734375","2982.114501953125","2982.114501953125","2982.114501953125"
"117","3503.615478515625","3503.615478515625","3503.615478515625","3457.09375","3457.09375","3457.09375","3290.10009765625","3290.10009765625","3290.10009765625","2964.019287109375","2964.019287109375","2964.019287109375","3494.359375","3494.359375","3494.359375","3551.359375","3551.359375","3551.359375"
"118","2750.466552734375","2750.466552734375","2750.466552734375","3282.25","3282.25","3282.25","2648.828125","2648.828125","2648.828125","2982.958251953125","2982.958251953125","2982.958251953125","2928.796875","2928.796875","2928.796875","2544.737548828125","2544.737548828125","2544.737548828125"
"119","3731.13330078125","3731.13330078125","3731.13330078125","3878.512451171875","3878.512451171875","3878.512451171875","3382.854248046875","3382.854248046875","3382.854248046875","3182.09521484375","3182.09521484375","3182.09521484375","3205.7431640625","3205.7431640625","3205.7431640625","3072.8125","3072.8125","3072.8125"
"120","3140.578125","3140.578125","3140.578125","3402.794677734375","3402.794677734375","3402.794677734375","3023.041748046875","3023.041748046875","3023.041748046875","3017.38330078125","3017.38330078125","3017.38330078125","3782.765625","3782.765625","3782.765625","3295.270751953125","3295.270751953125","3295.270751953125"
"121","3425.40625","3425.40625","3425.40625","3658.4765625","3658.4765625","3658.4765625","3286.260498046875","3286.260498046875","3286.260498046875","2957.40380859375","2957.40380859375","2957.40380859375","2926.46875","2926.46875","2926.46875","3448.427001953125","3448.427001953125","3448.427001953125"
"122","3304.14990234375","3304.14990234375","3304.14990234375","3571.25","3571.25","3571.25","2452.84375","2452.84375","2452.84375","2469.04541015625","2469.04541015625","2469.04541015625","2678.66259765625","2678.66259765625","2678.66259765625","2595.010498046875","2595.010498046875","2595.010498046875"
"123","2924.416748046875","2924.416748046875","2924.416748046875","2721.9296875","2721.9296875","2721.9296875","2906.3125","2906.3125","2906.3125","3014.794189453125","3014.794189453125","3014.794189453125","2933.265625","2933.265625","2933.265625","2715.6875","2715.6875","2715.6875"
"124","3403.888916015625","3403.888916015625","3403.888916015625","3768.375","3768.375","3768.375","3353.46435546875","3353.46435546875","3353.46435546875","3219.6591796875","3219.6591796875","3219.6591796875","3502.260498046875","3502.260498046875","3502.260498046875","3555","3555","3555"
"125","3331.365478515625","3331.365478515625","3331.365478515625","3632.388916015625","3632.388916015625","3632.388916015625","2903.044677734375","2903.044677734375","2903.044677734375","2997.22509765625","2997.22509765625","2997.22509765625","3053.982177734375","3053.982177734375","3053.982177734375","3215.6875","3215.6875","3215.6875"
"126","3341.03857421875","3341.03857421875","3341.03857421875","3713.09814453125","3713.09814453125","3713.09814453125","3078.3125","3078.3125","3078.3125","3207.75","3207.75","3207.75","2854.40185546875","2854.40185546875","2854.40185546875","3036.71435546875","3036.71435546875","3036.71435546875"
"127","3150.892822265625","3150.892822265625","3150.892822265625","3400.0625","3400.0625","3400.0625","2899.607177734375","2899.607177734375","2899.607177734375","2757.021728515625","2757.021728515625","2757.021728515625","3356.03564453125","3356.03564453125","3356.03564453125","3210.3046875","3210.3046875","3210.3046875"
"128","3278.607177734375","3278.607177734375","3278.607177734375","3591.848876953125","3591.848876953125","3591.848876953125","3200.65625","3200.65625","3200.65625","2743.64990234375","2743.64990234375","2743.64990234375","2795.9658203125","2795.9658203125","2795.9658203125","3030.375","3030.375","3030.375"
"129","3735.4736328125","3735.4736328125","3735.4736328125","3887.011474609375","3887.011474609375","3887.011474609375","3106.3125","3106.3125","3106.3125","3246.489501953125","3246.489501953125","3246.489501953125","3217.210205078125","3217.210205078125","3217.210205078125","3438.736083984375","3438.736083984375","3438.736083984375"
"130","2907.375","2907.375","2907.375","3261.7783203125","3261.7783203125","3261.7783203125","3045.760498046875","3045.760498046875","3045.760498046875","3040.583251953125","3040.583251953125","3040.583251953125","2762.885498046875","2762.885498046875","2762.885498046875","2936.645751953125","2936.645751953125","2936.645751953125"
"131","2476.719970703125","2476.719970703125","2476.719970703125","3061.010498046875","3061.010498046875","3061.010498046875","3202.732177734375","3202.732177734375","3202.732177734375","3573.015625","3573.015625","3573.015625","3435.9375","3435.9375","3435.9375","3414.8203125","3414.8203125","3414.8203125"
"132","3573.955810546875","3573.955810546875","3573.955810546875","3748.6875","3748.6875","3748.6875","2986.458251953125","2986.458251953125","2986.458251953125","2983.46435546875","2983.46435546875","2983.46435546875","2884.854248046875","2884.854248046875","2884.854248046875","3221.0625","3221.0625","3221.0625"
"133","3283.522705078125","3283.522705078125","3283.522705078125","3559.18115234375","3559.18115234375","3559.18115234375","3001.25","3001.25","3001.25","3054.050048828125","3054.050048828125","3054.050048828125","2824.5625","2824.5625","2824.5625","2901.388916015625","2901.388916015625","2901.388916015625"
"134","3296.8125","3296.8125","3296.8125","3596.419677734375","3596.419677734375","3596.419677734375","3271.979248046875","3271.979248046875","3271.979248046875","3509.732177734375","3509.732177734375","3509.732177734375","3307.708251953125","3307.708251953125","3307.708251953125","3017.5","3017.5","3017.5"
"135","3231.22998046875","3231.22998046875","3231.22998046875","3474.125","3474.125","3474.125","1189.5625","1189.5625","1189.5625","1955.01513671875","1955.01513671875","1955.01513671875","2091.6875","2091.6875","2091.6875","1887.050048828125","1887.050048828125","1887.050048828125"
"136","2573.779296875","2573.779296875","2573.779296875","2904.919677734375","2904.919677734375","2904.919677734375","2157.199951171875","2157.199951171875","2157.199951171875","2791.821533203125","2791.821533203125","2791.821533203125","2191.46240234375","2191.46240234375","2191.46240234375","2220.35009765625","2220.35009765625","2220.35009765625"
"137","3356.338134765625","3356.338134765625","3356.338134765625","3649.388916015625","3649.388916015625","3649.388916015625","3387.72509765625","3387.72509765625","3387.72509765625","3717.9423828125","3717.9423828125","3717.9423828125","3265.607177734375","3265.607177734375","3265.607177734375","3421.302001953125","3421.302001953125","3421.302001953125"
"138","3011.347900390625","3011.347900390625","3011.347900390625","3332.138916015625","3332.138916015625","3332.138916015625","2303.446533203125","2303.446533203125","2303.446533203125","2314.199951171875","2314.199951171875","2314.199951171875","2695.58740234375","2695.58740234375","2695.58740234375","2629.322998046875","2629.322998046875","2629.322998046875"
